train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
214,1.0,1.0,1.0,0.27394452319408547,0.2618902693237722,0.2810577003251897
429,0.9981351981351981,0.9976689976689976,0.9997668997668998,0.26276230578948834,0.2503272742433086,0.28268156424581004
643,0.9940902021772938,0.9922239502332815,0.9968895800933126,0.2743093193251619,0.25354477611940296,0.28677839851024206
858,0.9869463869463869,0.9606060606060606,0.9952214452214453,0.27916215014313905,0.27379408821812723,0.28659217877094967
1073,0.9878844361602983,0.9592730661696179,0.9962721342031687,0.27542663776091614,0.24757462686567167,0.29329608938547486
1287,0.9827505827505828,0.9617715617715618,0.9960372960372961,0.2735699991661803,0.2533085271964201,0.28478278996081047
1502,0.9790945406125167,0.9668442077230359,0.9966045272969374,0.2746817588037466,0.24342012007004085,0.30130353817504657
1716,0.98006993006993,0.968006993006993,0.997027972027972,0.27207607215320045,0.2464156174435087,0.30186219739292364
1931,0.9823925427239771,0.9711030554117038,0.9978249611600206,0.2694550988076378,0.2203358208955224,0.293854748603352
2146,0.983690587138863,0.9726933830382106,0.9980428704566635,0.28101531448900746,0.257089552238806,0.31098696461824954
