train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
214,0.7915887850467291,0.7817757009345795,0.794392523364486,0.26610870229856304,0.236145042941716,0.29348230912476725
429,0.6643356643356644,0.662004662004662,0.6724941724941724,0.24299869368242585,0.21529850746268658,0.26238361266294224
643,0.5744945567651633,0.5692068429237948,0.5867807153965786,0.24821979488034684,0.2242082186831207,0.26722532588454373
858,0.5268065268065268,0.5215617715617715,0.532051282051282,0.2668424636593569,0.2292910447761194,0.29962756052141526
1073,0.5030754892823858,0.4995340167753961,0.5102516309412861,0.27802398621418056,0.23899253731343284,0.3031657355679702
1287,0.47459207459207453,0.4706293706293706,0.4762237762237762,0.2869660079490814,0.233955223880597,0.3204841713221601
1502,0.4571238348868176,0.45166444740346207,0.4623169107856192,0.2880972233803052,0.26156716417910447,0.3143389199255121
1716,0.4488344988344989,0.441025641025641,0.45693473193473194,0.28623085688874067,0.26492537313432835,0.3227188081936685
1931,0.4326255825996893,0.4241843604350078,0.4476437079233558,0.2817671419439118,0.25890449984713304,0.3005586592178771
2146,0.4273998136067102,0.4224603914259087,0.4364398881640261,0.2910934156035465,0.26299508046360376,0.3052141527001862
