train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
214,1.0,1.0,1.0,0.2594117401817727,0.24157425164679397,0.2713718419077795
429,0.9962703962703963,0.9953379953379954,0.9995337995337995,0.26984074043191864,0.25740431918619194,0.29236499068901306
643,0.9940902021772938,0.9922239502332815,0.9981337480559875,0.25529545012368327,0.21599891603435337,0.2871508379888268
858,0.9708624708624708,0.957109557109557,0.9875291375291375,0.23890255426776733,0.22421134550710137,0.26294227188081937
1073,0.807269338303821,0.7659832246039142,0.8275862068965517,0.2593957586369827,0.2330046693904778,0.3014897579143389
1287,0.6921522921522921,0.6688422688422688,0.7095571095571095,0.2772874454542928,0.25013966480446925,0.32253258845437616
1502,0.6302263648468708,0.6206391478029294,0.6435419440745672,0.2873579032213236,0.27499999999999997,0.3037243947858473
1716,0.6025641025641026,0.585955710955711,0.6106060606060606,0.30598960504738876,0.27401018649767916,0.33115671641791045
1931,0.5749352667011911,0.5670636975660279,0.5851372345934749,0.3168118902693237,0.3037813724672726,0.3335205953472859
2146,0.5543336439888165,0.5452469711090401,0.5630475302889096,0.33284554879235106,0.30931098696461823,0.35441160121181803
