train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
214,0.0,0.0,0.0,0.0,0.0,0.0
429,0.01212121212121212,0.005594405594405594,0.013986013986013986,0.0070791294922037855,0.00037243947858473,0.012849162011173185
643,0.1297045101088647,0.02923794712286159,0.16018662519440124,0.1163018705355902,0.027956933211039776,0.15496122738263987
858,0.2,0.1048951048951049,0.23543123543123542,0.1852511187081353,0.1048778454098224,0.22197392923649906
1073,0.2193849021435228,0.1967381174277726,0.2336439888164026,0.203867533839184,0.1876865671641791,0.22532588454376165
1287,0.2181818181818182,0.18306138306138306,0.2338772338772339,0.21394355040440258,0.18994413407821228,0.23542378887684481
1502,0.22330226364846872,0.20346205059920106,0.23169107856191745,0.22548500514188835,0.21287313432835822,0.2415270018621974
1716,0.23846153846153845,0.22715617715617717,0.24452214452214452,0.2329344895633564,0.21156716417910448,0.2521415270018622
1931,0.23759709994821337,0.21610564474365612,0.2862765406525117,0.22921843297479083,0.19417368464937879,0.2583520942772172
2146,0.2255358807082945,0.2167753960857409,0.2396085740913327,0.22547458239528612,0.19365671641791044,0.24543761638733705
