train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
214,0.25233644859813087,0.21962616822429906,0.2616822429906542,0.2489924678284555,0.20912476722532589,0.28134328358208954
429,0.39160839160839167,0.38344988344988346,0.3939393939393939,0.28547347063564854,0.2466417910447761,0.3614525139664804
643,0.3430793157076205,0.32192846034214617,0.37604976671850704,0.2400323799994441,0.22160148975791433,0.2544223713833069
858,0.24895104895104891,0.18263403263403263,0.30536130536130535,0.19976861502543147,0.13932710747936297,0.27504655493482305
1073,0.3230195712954334,0.2973904939422181,0.41062441752096923,0.23216390116456825,0.16884328358208955,0.3486033519553073
1287,0.19953379953379952,0.014296814296814297,0.4044289044289044,0.17475054893132108,0.0106312015342283,0.41378026070763496
1502,0.19094540612516644,0.04041278295605859,0.2603195739014647,0.1487416270602296,0.02722004502626532,0.19809993329442174
1716,0.25920745920745925,0.11165501165501165,0.45728438228438223,0.2358625865087968,0.0587342616526307,0.42644320297951577
1931,0.29425168306576904,0.22314862765406523,0.37628171931641635,0.2538452986464326,0.16707558575835904,0.37288800411351064
2146,0.292730661696179,0.05111835973904939,0.44492078285181735,0.24409586147474913,0.0365365907890714,0.4162709497206704
