train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
674,0.32284866468842727,0.30712166172106825,0.37789317507418396,0.29379421590404886,0.2644721233689205,0.3175969893280624
1348,0.11231454005934718,0.10905044510385757,0.12373887240356082,0.10781511819151546,0.09845788849347568,0.1182048052900521
2023,0.21047948591201188,0.07098368759268414,0.33613445378151263,0.19023605957496478,0.05444839857651246,0.3007835017765468
2697,0.17923618835743418,0.12124582869855395,0.34898034853540966,0.18076407332324995,0.10527876631079477,0.3922207080732501
3372,0.28867141162514826,0.07876631079478054,0.42734282325029654,0.26950365681040067,0.06927140135893699,0.4111506524317912
4046,0.24320316361838853,0.1292387543252595,0.4099851705388038,0.24029178541368262,0.1298932384341637,0.40662276103424344
4720,0.18262711864406778,0.026885593220338982,0.3090889830508474,0.17350663541800707,0.021648873072360617,0.3231879258104506
5395,0.16685820203892493,0.01102873030583874,0.37171455050973123,0.1652336160760431,0.007354685646500594,0.348576512455516
6069,0.3928159499093755,0.30054374691052893,0.4557093425605536,0.3865425439530961,0.29062870699881377,0.45620128383894426
6744,0.26079478054567024,0.10111209964412811,0.4465747330960854,0.26080086292428106,0.09406880189798339,0.4553707754716304
