train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
674,0.25103857566765575,0.22255192878338279,0.35074183976261125,0.14279013121765002,0.09234875444839857,0.26295891195036214
1348,0.21454005934718098,0.19658753709198812,0.27737388724035605,0.15560623032455995,0.12283511269276393,0.2308923306479456
2023,0.21156697973306965,0.19708353929807215,0.23222936233316857,0.1747087665709659,0.15557532621589562,0.2022629964258115
2697,0.20140897293288837,0.17612161661104933,0.21483129403040416,0.175066185420433,0.16251482799525505,0.1907634334429568
3372,0.1998813760379597,0.17648279952550416,0.20771055753262158,0.17933664805388494,0.16725978647686832,0.19147517721519877
4046,0.17993079584775087,0.1592931290163124,0.1893475037073653,0.16344363885156254,0.15563463819691578,0.1739519499121395
4720,0.17665254237288136,0.15726694915254238,0.1853813559322034,0.16118978357279623,0.15136417556346382,0.17074910293705056
5395,0.16837812789620016,0.14750695088044485,0.18478220574606116,0.158461854344963,0.14970344009489917,0.16932582634211377
6069,0.17017630581644422,0.15200197726149284,0.18368759268413248,0.1591738090667522,0.15237247924080666,0.16462140533182013
6744,0.15774021352313167,0.14245255041518387,0.1681791221826809,0.149566393205737,0.1400355871886121,0.1559219866384557
