train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
674,1.0,1.0,1.0,0.3791948899581687,0.36488730723606166,0.38995331686520535
1348,1.0,1.0,1.0,0.38583776151591154,0.3827995255041518,0.38787736237124165
2023,0.9988136431043007,0.9985170538803757,0.9998517053880376,0.3925989757696319,0.37787663107947805,0.4080664294187426
2697,0.9977011494252874,0.9970337411939192,0.9994438264738598,0.39378437159184637,0.38570581257413994,0.4043654954044641
3372,0.9956109134045077,0.9942170818505338,0.9961447212336892,0.40007228537817274,0.39142848704875255,0.4077105575326216
4046,0.9928324270884825,0.9884824518042511,0.9962926347009392,0.39793789785963557,0.38413691047512166,0.40907473309608544
4720,0.993135593220339,0.9895127118644068,0.9957627118644068,0.3998351077706078,0.38704685400392785,0.41126927639383154
5395,0.9917330861909175,0.9899907321594068,0.994179796107507,0.39390454251723284,0.3704991277236223,0.40729537366548046
6069,0.9921898171033119,0.98902619871478,0.9948261657604218,0.39307347161779316,0.3652200098302489,0.40990510083036774
6744,0.9926453143534995,0.9895610913404508,0.9951809015421115,0.39236243101070845,0.3747695903570743,0.4099644128113879
