train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
674,0.4068249258160237,0.40059347181008903,0.4286350148367952,0.357136598972957,0.3397362849393977,0.37906287069988137
1348,0.3741839762611277,0.35682492581602376,0.4349406528189911,0.3417102804855496,0.31601423487544483,0.3785029051268475
2023,0.4024715768660405,0.3745921898171033,0.4355412753336629,0.3799060008817691,0.364650059311981,0.3920206575859918
2697,0.40926955876900256,0.38950685947348906,0.42421208750463474,0.3911753475921164,0.3809015421115065,0.40430653500602265
3372,0.4128706998813761,0.3761862396204033,0.4234875444839858,0.396275826377272,0.37734282325029656,0.415717674970344
4046,0.4003954522985665,0.3653237765694513,0.4139891250617894,0.3886865648342886,0.3723991502952239,0.413582443653618
4720,0.4027966101694916,0.37826271186440674,0.413135593220339,0.389397394491826,0.3801055943116751,0.40759193357058127
5395,0.39825764596848934,0.3754958294717331,0.40611677479147357,0.3891593730860723,0.37354685646500596,0.4053973902728351
6069,0.4022079420003296,0.3835392980721701,0.41043005437469104,0.3911760507572737,0.38022622229441383,0.40403321470937126
6744,0.4017200474495849,0.3841488730723606,0.41036476868327404,0.3916510388210451,0.38218056437441855,0.40438908659549233
