train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
516,1.0,1.0,1.0,0.18854489164086688,0.16826625386996905,0.2218266253869969
1033,1.0,1.0,1.0,0.22306501547987617,0.20704334365325078,0.236609907120743
1550,0.9981935483870968,0.9974193548387097,0.9998709677419355,0.2331269349845201,0.22244582043343655,0.2469814241486068
2067,0.9943880019351716,0.99225931301403,0.9987421383647799,0.22027863777089784,0.2108359133126935,0.229953560371517
2584,0.9891640866873065,0.9870743034055727,0.989938080495356,0.21888544891640865,0.20789473684210527,0.23304953560371516
3100,0.9823870967741936,0.9700000000000001,0.9912903225806452,0.23157894736842105,0.21656346749226005,0.25054179566563467
3617,0.984019905999447,0.9739839646115566,0.991152889134642,0.23823529411764705,0.22484520123839008,0.2563467492260062
4134,0.980358006773101,0.9753991291727141,0.9872278664731495,0.22724458204334366,0.2223684210526316,0.23057275541795666
4651,0.9814233498172437,0.9736185766501828,0.9886476026660933,0.22770897832817338,0.21478328173374614,0.24891640866873066
5168,0.9828560371517028,0.9751934984520124,0.9895704334365325,0.23513931888544892,0.21099071207430342,0.2595975232198143
