train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
516,1.0,1.0,1.0,0.386532507739938,0.37561919504643965,0.3986842105263158
1033,1.0,1.0,1.0,0.39442724458204337,0.37724458204334366,0.40828173374613
1550,0.9990967741935484,0.9987096774193548,0.9999354838709678,0.3986068111455109,0.38862229102167184,0.415015479876161
2067,0.9971940009675858,0.996129656507015,0.9993710691823899,0.4038699690402477,0.3895510835913313,0.4184984520123839
2584,0.9945820433436534,0.9935371517027864,0.9949690402476781,0.40820433436532505,0.39303405572755423,0.41927244582043344
3100,0.9907741935483871,0.9849354838709677,0.9951612903225806,0.4038699690402477,0.3863003095975232,0.41857585139318887
3617,0.9913740669062759,0.986286978158695,0.9950235001382361,0.40247678018575855,0.3835139318885449,0.41772445820433435
4134,0.9895016932752781,0.9869617803580067,0.9931301402999516,0.3952012383900929,0.371671826625387,0.4119195046439628
4651,0.9901096538378844,0.9860675123629327,0.9938937862825199,0.3993808049535604,0.38436532507739934,0.41044891640866876
5168,0.9907894736842107,0.9867453560371516,0.9943111455108359,0.39674922600619195,0.37755417956656345,0.40944272445820434
