train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
516,0.455813953488372,0.436046511627907,0.5249999999999999,0.2645510835913313,0.23622291021671826,0.3137770897832818
1033,0.3665053242981607,0.35237173281703776,0.415972894482091,0.2653250773993808,0.22678018575851394,0.31006191950464396
1550,0.3615483870967742,0.3419354838709678,0.38664516129032256,0.27291021671826626,0.24326625386996906,0.2886996904024768
2067,0.34126753749395256,0.3258829221093372,0.3468795355587808,0.2668730650154799,0.24071207430340558,0.29171826625387
2584,0.32979876160990707,0.3188467492260062,0.33417182662538697,0.2772445820433437,0.2468266253869969,0.2886996904024768
3100,0.3106451612903226,0.3063870967741935,0.31193548387096776,0.26408668730650153,0.23188854489164087,0.28273993808049536
3617,0.3032347249101465,0.2978988111694775,0.307713574785734,0.26207430340557275,0.2363003095975232,0.2742260061919505
4134,0.29477503628447027,0.28393807450411224,0.30793420416061923,0.25743034055727554,0.23622291021671826,0.26873065015479874
4651,0.29176521178241244,0.2834014190496667,0.3027090948183186,0.2592879256965944,0.24055727554179568,0.2678018575851393
5168,0.27472910216718266,0.2645704334365325,0.28742260061919506,0.2513931888544892,0.2363003095975232,0.2597523219814242
