train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
516,0.4496124031007752,0.4428294573643411,0.45155038759689925,0.2868421052631579,0.2626160990712074,0.32670278637770894
1033,0.1620522749273959,0.11423039690222653,0.32942884801548883,0.1523219814241486,0.10379256965944272,0.2839009287925696
1550,0.25006451612903224,0.21096774193548387,0.31670967741935485,0.23699690402476778,0.1875386996904025,0.3365325077399381
2067,0.28824383164005807,0.21910982099661344,0.31253023705853894,0.27167182662538697,0.22724458204334366,0.28637770897832815
2584,0.3589783281733746,0.32306501547987615,0.380030959752322,0.34829721362229105,0.3107585139318885,0.37027863777089787
3100,0.2790967741935484,0.2189032258064516,0.3041935483870968,0.27043343653250773,0.2260061919504644,0.2931114551083591
3617,0.27359690351119714,0.26403096488802874,0.28769698645286146,0.2654798761609907,0.23281733746130032,0.3136996904024768
4134,0.2513788098693759,0.1581277213352685,0.3216255442670537,0.24473684210526314,0.16927244582043344,0.31222910216718264
4651,0.2640722425284885,0.20774027090948183,0.3172866050311761,0.25386996904024767,0.21927244582043343,0.31068111455108355
5168,0.2902476780185758,0.229953560371517,0.36633126934984517,0.2874613003095975,0.21532507739938078,0.3513157894736842
