train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
516,0.30271317829457367,0.29457364341085274,0.3312015503875969,0.286687306501548,0.2709752321981424,0.3143188854489164
1033,0.29622458857696027,0.2894482090997096,0.31994191674733785,0.2897832817337461,0.27577399380804957,0.3109133126934985
1550,0.2970322580645161,0.28645161290322585,0.3195483870967742,0.28947368421052627,0.27809597523219814,0.31238390092879254
2067,0.29269472665699087,0.2764876632801161,0.3004354136429608,0.2862229102167183,0.2788699690402477,0.3004643962848297
2584,0.2988390092879257,0.2854489164086687,0.3030185758513932,0.2863777089783282,0.27561919504643967,0.31191950464396284
3100,0.29374193548387095,0.2844838709677419,0.2973225806451613,0.28436532507739937,0.2715170278637771,0.30828173374613
3617,0.2914017141277302,0.2829140171412773,0.2952723251313243,0.28281733746130033,0.2726780185758514,0.3047213622291022
4134,0.2908563134978229,0.2833091436865022,0.2947266569908079,0.28452012383900926,0.2729102167182662,0.3081269349845201
4651,0.29202322081272847,0.28396043861535153,0.29733390668673404,0.2848297213622291,0.27337461300309596,0.3077399380804953
5168,0.28653250773993805,0.2785990712074303,0.29003482972136224,0.2829721362229102,0.2695046439628483,0.3070433436532508
