train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
107,-0.33781277419628003,-0.33782024497490565,-0.33778662647109015,-0.3378128104422512,-0.3378203678124916,-0.3377869751080987
214,-0.33764335123631073,-0.3378414884224594,-0.33758674061169686,-0.3376431605055927,-0.33784151451600547,-0.33758521800840124
321,-0.3375622771362682,-0.3375999995581585,-0.33749574776746255,-0.3375621146929339,-0.337599584831003,-0.337496201909758
428,-0.33754242440565296,-0.33763474953118794,-0.33735029315096876,-0.33754195552887994,-0.3376348747919714,-0.3373524026706186
536,-0.33762052199151815,-0.3376638023487124,-0.33752052634799407,-0.33762010583908786,-0.33766383502713476,-0.33752289215626846
643,-0.3376463884777421,-0.3377192326212717,-0.33752148758301903,-0.3376462534791663,-0.3377184989114116,-0.3375268398926513
750,-0.3376581520050047,-0.3377467190139186,-0.33758494576824855,-0.33765885454200373,-0.3377492866810503,-0.3375802366190847
857,-0.33767658851216464,-0.3377321461149903,-0.3376331908085731,-0.33767833596013924,-0.3377312349307687,-0.337639961144218
964,-0.3377019140832507,-0.3377464172351606,-0.33767323715847103,-0.33770302270269437,-0.337745215918021,-0.3376775542457912
1072,-0.3376450730084891,-0.3376916808175849,-0.33758624322832853,-0.33764691325211477,-0.33769349402704146,-0.3375972479149834
