train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
107,0.9383177570093458,0.9186915887850468,0.9439252336448598,0.17910447761194032,0.16082089552238804,0.22276119402985073
214,0.8373831775700935,0.7915887850467289,0.8504672897196262,0.23805970149253733,0.20223880597014926,0.2645522388059701
321,0.7663551401869159,0.7607476635514019,0.7719626168224298,0.24701492537313433,0.217910447761194,0.28059701492537314
428,0.6911214953271029,0.680607476635514,0.6962616822429907,0.25970149253731345,0.2466417910447761,0.27164179104477615
536,0.6388059701492537,0.6167910447761195,0.6455223880597015,0.25522388059701495,0.21604477611940298,0.2798507462686567
643,0.5984447900466563,0.5828926905132192,0.609642301710731,0.27238805970149255,0.2298507462686567,0.301865671641791
750,0.5664,0.5589333333333333,0.5790666666666666,0.2880597014925373,0.2376865671641791,0.31865671641791044
857,0.5493582263710619,0.5381563593932323,0.561610268378063,0.29552238805970144,0.24402985074626865,0.3208955223880597
964,0.5419087136929461,0.5193983402489627,0.5647302904564315,0.3,0.24067164179104478,0.34440298507462686
1072,0.5326492537313433,0.5226679104477612,0.5511194029850746,0.2947761194029851,0.241044776119403,0.31716417910447764
