train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
107,0.9757009345794392,0.9233644859813084,0.9906542056074766,0.2417910447761194,0.21828358208955223,0.260820895522388
214,0.7869158878504672,0.7771028037383177,0.7897196261682243,0.2798507462686567,0.2582089552238806,0.3011194029850746
321,0.632398753894081,0.6199376947040498,0.666043613707165,0.3044776119402985,0.28507462686567164,0.3201492537313433
428,0.5350467289719625,0.5238317757009345,0.563785046728972,0.31194029850746274,0.30634328358208956,0.3167910447761194
536,0.4977611940298508,0.4906716417910448,0.5180970149253732,0.30298507462686564,0.2847014925373134,0.33880597014925373
643,0.4793157076205287,0.45365474339035766,0.49922239502332816,0.3134328358208956,0.28208955223880594,0.33544776119402986
750,0.4549333333333333,0.44386666666666663,0.4598666666666667,0.3037313432835821,0.2817164179104477,0.3294776119402985
857,0.4522753792298716,0.4180863477246207,0.4722287047841307,0.3044776119402985,0.29850746268656714,0.316044776119403
964,0.43464730290456427,0.4196058091286307,0.44553941908713696,0.3201492537313433,0.2917910447761194,0.3664179104477612
1072,0.42649253731343284,0.4114738805970149,0.4430037313432836,0.32388059701492533,0.2951492537313433,0.3597014925373134
