train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
107,1.0,1.0,1.0,0.1925373134328358,0.15335820895522387,0.23917910447761195
214,1.0,1.0,1.0,0.25149253731343285,0.22238805970149253,0.2746268656716418
321,1.0,1.0,1.0,0.23283582089552235,0.22425373134328358,0.24514925373134328
428,0.9911214953271028,0.9600467289719626,1.0,0.2544776119402985,0.24291044776119403,0.26119402985074625
536,0.9880597014925373,0.9462686567164179,1.0,0.25074626865671645,0.23582089552238808,0.26492537313432835
643,0.9844479004665629,0.9511664074650078,1.0,0.26417910447761195,0.22238805970149253,0.3037313432835821
750,0.9776000000000001,0.9581333333333334,1.0,0.26268656716417904,0.23395522388059703,0.2921641791044776
857,0.9768961493582264,0.9604434072345391,1.0,0.2701492537313433,0.23022388059701493,0.301865671641791
964,0.9809128630705395,0.9659751037344398,1.0,0.2783582089552239,0.2455223880597015,0.29776119402985074
1072,0.982089552238806,0.9693097014925374,1.0,0.2888059701492537,0.24664179104477613,0.31865671641791044
