train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
107,-0.22180926684397423,-0.2235750025360689,-0.2156291919216428,-0.41842314875649533,-0.42522405472226504,-0.411219456654599
214,-0.2092938715246136,-0.20967522035568614,-0.20918491471573572,-0.4179924254924708,-0.4240742745414902,-0.4068323961592082
321,-0.2078167717905029,-0.2120550658764368,-0.20617061406727846,-0.4144430628212395,-0.42587854777251055,-0.4003018474087111
428,-0.2076930916296249,-0.21296176477077022,-0.20489402623248643,-0.4115665878823542,-0.4176372533920373,-0.4078962120267768
536,-0.21215431524534845,-0.21564789912430357,-0.20931937031649187,-0.41128766878593337,-0.41510060771531604,-0.4065867234349764
643,-0.2111673418662805,-0.212488008135814,-0.21006241671446949,-0.4105183397533151,-0.41932786442053804,-0.4050235374091288
750,-0.21163136821325068,-0.2124553306505889,-0.2095432064433753,-0.41461553394124345,-0.4205467786192295,-0.40797579647653087
857,-0.2087494518317568,-0.21024915533464997,-0.20812007234989396,-0.4072159293092156,-0.4183119360814731,-0.40093176576535217
964,-0.2093980740456695,-0.21299011750148092,-0.2076314779967382,-0.40621422742877583,-0.4096856822374365,-0.40142573882839155
1072,-0.20526521720647697,-0.20604184735895478,-0.20422346890459575,-0.40484843387429414,-0.41216983313604233,-0.39845350976292304
