train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
107,0.10654205607476634,0.06542056074766354,0.2504672897196261,0.06567164179104479,0.023507462686567164,0.17238805970149254
214,0.25233644859813087,0.21962616822429906,0.2616822429906542,0.1925373134328358,0.16007462686567164,0.21529850746268656
321,0.2685358255451713,0.21993769470404984,0.29595015576323985,0.21343283582089553,0.14477611940298507,0.2630597014925373
428,0.22616822429906538,0.20794392523364486,0.280607476635514,0.18582089552238806,0.16455223880597014,0.22985074626865673
536,0.19029850746268656,0.16977611940298507,0.2337686567164179,0.1880597014925373,0.17164179104477612,0.21156716417910448
643,0.19440124416796264,0.17325038880248833,0.22006220839813376,0.1873134328358209,0.13507462686567162,0.23059701492537313
750,0.1917333333333333,0.17426666666666665,0.2008,0.18432835820895524,0.15074626865671642,0.21940298507462686
857,0.21400233372228702,0.17736289381563594,0.2527421236872812,0.2014925373134328,0.1832089552238806,0.2328358208955224
964,0.22302904564315348,0.18309128630705393,0.2662863070539419,0.2014925373134328,0.1869402985074627,0.22276119402985076
1072,0.22108208955223882,0.20345149253731343,0.24692164179104478,0.208955223880597,0.1876865671641791,0.2335820895522388
