train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
107,0.0,0.0,-0.0,-0.41840796019900506,-0.4606965174129354,-0.3930348258706468
214,0.0,0.0,-0.0,-0.40547263681592033,-0.43208955223880596,-0.39353233830845763
321,0.0,0.0,-0.0,-0.4029850746268656,-0.4199004975124378,-0.38656716417910447
428,-0.004361370716510903,-0.019626168224299065,-0.0,-0.40945273631840795,-0.42761194029850746,-0.37661691542288556
536,-0.0057213930348258705,-0.025746268656716417,-0.0,-0.40398009950248764,-0.4171641791044777,-0.3850746268656716
643,-0.007257646448937273,-0.02208398133748056,-0.0,-0.4014925373134329,-0.4129353233830846,-0.37562189054726364
750,-0.011555555555555555,-0.02026666666666667,-0.0,-0.40049751243781095,-0.4213930348258706,-0.385820895522388
857,-0.010735122520420071,-0.017891870867366783,-0.0,-0.40348258706467666,-0.41517412935323383,-0.38905472636815924
964,-0.00954356846473029,-0.01590594744121715,-0.0,-0.4024875621890547,-0.42014925373134326,-0.381592039800995
1072,-0.008582089552238806,-0.014303482587064676,-0.0,-0.3970149253731343,-0.4176616915422886,-0.37412935323383084
