train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
107,0.36074766355140186,0.34766355140186916,0.3644859813084112,0.2746268656716418,0.25149253731343285,0.2970149253731343
214,0.3747663551401869,0.3126168224299065,0.3925233644859813,0.27388059701492534,0.26156716417910447,0.2865671641791045
321,0.30529595015576316,0.29595015576323985,0.3305295950155763,0.2701492537313433,0.2548507462686567,0.2865671641791045
428,0.30233644859813086,0.2850467289719626,0.34602803738317756,0.2798507462686567,0.2652985074626866,0.29067164179104477
536,0.2858208955223881,0.27611940298507465,0.3123134328358209,0.2634328358208955,0.24402985074626865,0.2798507462686567
643,0.2911353032659409,0.28351477449455675,0.29937791601866254,0.26940298507462684,0.2578358208955224,0.2798507462686567
750,0.2688,0.2488,0.29813333333333336,0.26492537313432835,0.24141791044776117,0.27611940298507465
857,0.2872812135355892,0.273512252042007,0.30513418903150524,0.26940298507462684,0.2417910447761194,0.28992537313432837
964,0.29709543568464736,0.2804979253112033,0.3120331950207469,0.2813432835820896,0.24813432835820895,0.3283582089552239
1072,0.2958955223880597,0.2796641791044776,0.3112873134328358,0.28507462686567164,0.26865671641791045,0.3115671641791045
