train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
107,0.0,0.0,-0.0,-0.43084577114427863,-0.45223880597014926,-0.4150497512437811
214,0.0,0.0,-0.0,-0.4246268656716419,-0.4430348258706468,-0.4037313432835821
321,0.0,0.0,-0.0,-0.42736318407960205,-0.43893034825870647,-0.4123134328358209
428,-0.004361370716510903,-0.019626168224299065,-0.0,-0.4205223880597015,-0.43451492537313435,-0.4120646766169155
536,-0.0057213930348258705,-0.025746268656716417,-0.0,-0.425,-0.4424751243781095,-0.39601990049751246
643,-0.007257646448937273,-0.02208398133748056,-0.0,-0.4176616915422885,-0.4357587064676617,-0.3989427860696517
750,-0.011555555555555555,-0.02026666666666667,-0.0,-0.4242537313432836,-0.4426616915422886,-0.405907960199005
857,-0.010735122520420071,-0.017891870867366783,-0.0,-0.4197761194029851,-0.43588308457711444,-0.4040422885572139
964,-0.00954356846473029,-0.01590594744121715,-0.0,-0.41679104477611945,-0.4286069651741294,-0.40236318407960203
1072,-0.008582089552238806,-0.014303482587064676,-0.0,-0.4074626865671642,-0.4284203980099503,-0.38034825870646766
