train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
456,-0.35551680711953065,-0.357727377301489,-0.3477798114826763,-0.4015896863668921,-0.40590484424298207,-0.39660780236490845
912,-0.36054706512973284,-0.36757470190895236,-0.35853916890709875,-0.38806046510219977,-0.4015969475355599,-0.3786043056929618
1369,-0.386212272936815,-0.3949774727699881,-0.3785056026851804,-0.40336497046188946,-0.40745073578112895,-0.3978854606541948
1825,-0.38044056104434054,-0.4027062533082952,-0.3695059972265831,-0.38646119634316306,-0.40812139977388184,-0.37621104499512686
2282,-0.3958837298175753,-0.4084227190701994,-0.38846848370146564,-0.4035287355174716,-0.41457613414643923,-0.39836849714407435
2738,-0.41201779851561476,-0.42000923345973734,-0.4077954585885466,-0.41769542835879553,-0.4208040825933864,-0.41163509135173104
3194,-0.4113671183901301,-0.4235902022675376,-0.39793825963610174,-0.4154021095611814,-0.43471084373255603,-0.39486393577683615
3651,-0.4067245856541736,-0.4169505629400297,-0.3921701759771841,-0.40833425024800674,-0.4183552482266398,-0.4021934817613488
4107,-0.4076156294364569,-0.4159385694325056,-0.39186239739441475,-0.4102603948828641,-0.42200396470051454,-0.39382147268828044
4564,-0.40797161074895244,-0.4135055781312379,-0.4030834861789825,-0.4101993425991419,-0.41602070244704087,-0.4067559592733319
