train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
456,1.0,1.0,1.0,0.40070113935144613,0.39447852760736196,0.4093777388255916
912,1.0,1.0,1.0,0.39894829097283085,0.3861524978089395,0.4127957931638913
1369,0.997808619430241,0.9970781592403214,0.9997808619430241,0.40315512708150736,0.373794916739702,0.4259421560035057
1825,0.9966027397260275,0.9956164383561644,0.9991780821917808,0.400350569675723,0.3807186678352323,0.42471516213847504
2282,0.9936897458369851,0.9925942156003505,0.9943032427695004,0.40455740578439964,0.38650306748466257,0.42418930762489043
2738,0.9897735573411248,0.9832359386413441,0.9945215485756026,0.4019281332164768,0.38632778264680107,0.41901840490797543
3194,0.9904821540388227,0.984721352536005,0.9943644333124608,0.3982471516213848,0.38308501314636284,0.4092024539877301
3651,0.9884963023829088,0.9855108189537113,0.9914270062996439,0.400350569675723,0.3816827344434706,0.41288343558282203
4107,0.9891404918431945,0.9842707572437303,0.9923788653518384,0.4038562664329535,0.3833479404031551,0.4224364592462752
4564,0.9899649430324278,0.9854294478527608,0.9929228746713409,0.40455740578439964,0.3868536371603856,0.42576687116564416
