train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
456,0.06140350877192983,0.0,0.2763157894736842,0.05258545135845749,0.0,0.23663453111305868
912,0.21491228070175442,0.19956140350877194,0.268640350877193,0.2035056967572305,0.17458369851007888,0.2486415425065732
1369,0.25814463111760405,0.25639152666179693,0.26252739225712196,0.24978089395267306,0.2308501314636284,0.28141980718667836
1825,0.30531506849315065,0.21802739726027398,0.3358904109589041,0.29395267309377743,0.21367221735319897,0.32489044697633657
2282,0.27922874671340925,0.24570552147239264,0.29141104294478526,0.2645048203330412,0.25258545135845745,0.2801051709027169
2738,0.26698319941563187,0.2566106647187728,0.28140978816654494,0.2604732690622261,0.23374233128834357,0.28001752848378614
3194,0.20832811521603006,0.19724483406386975,0.22423293675641828,0.20035056967572307,0.17134092900964065,0.2283085013146363
3651,0.2380169816488633,0.22884141331142152,0.24218022459600108,0.2296231375985977,0.20122699386503068,0.25644171779141106
4107,0.15305575846116387,0.12373995617238862,0.22191380569758948,0.1432077125328659,0.1259421560035057,0.18045574057843997
4564,0.23851884312007013,0.1881463628396144,0.25896143733567045,0.23628396143733568,0.14198071866783524,0.2796669588080631
