train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
456,-0.23093020592316327,-0.23135917308341514,-0.22942882086228186,-0.5753274823479576,-0.5829527380426088,-0.5603628609740153
912,-0.3010654119239824,-0.3025638004197076,-0.2958210521889442,-0.44628379923718714,-0.4513016167914731,-0.43455156872330497
1369,-0.32557330503848253,-0.32810568710571936,-0.32023326310127465,-0.4099209749423228,-0.41368157093969377,-0.40760918098576077
1825,-0.3367454542161214,-0.3383934805955335,-0.3325373498895966,-0.3991317287892063,-0.404630295905002,-0.3966721741147077
2282,-0.3453039210618886,-0.34883125060424114,-0.34358220118939986,-0.39363263764855255,-0.39860263489126524,-0.3881884266522253
2738,-0.3499912958619985,-0.35326857190079886,-0.3482883700461098,-0.39101669402234396,-0.3950002478886202,-0.3844547630892713
3194,-0.35420317745000846,-0.3565945754433107,-0.35231617242405333,-0.3885864059348532,-0.3929839191467198,-0.38276616246420003
3651,-0.3580266028110809,-0.35967114587545224,-0.3561918868591263,-0.3873984438059282,-0.392033631829704,-0.3835047161757006
4107,-0.36029524121714773,-0.3622870060744168,-0.35872458654450834,-0.3864553247475714,-0.3915992850682895,-0.38193569431279123
4564,-0.36288115903253837,-0.3647664754928913,-0.36097500899437257,-0.3860150788438083,-0.39205034903438485,-0.38042075061750014
