train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
456,0.9416666666666668,0.8833333333333333,0.9583333333333334,0.25241016652059595,0.24189307624890447,0.27984224364592464
912,0.6017543859649124,0.5986842105263158,0.6125,0.33654688869412797,0.3230499561787905,0.34609991235758103
1369,0.5297297297297298,0.5244704163623083,0.545799853907962,0.35372480280455737,0.34303242769500436,0.3676599474145486
1825,0.49753424657534245,0.4867397260273973,0.5192876712328768,0.3675723049956179,0.3629272567922875,0.37326906222611744
2282,0.47239263803680975,0.4551270815074496,0.487467134092901,0.3749342681858019,0.3532865907099036,0.3946538124452235
2738,0.45639152666179694,0.44090577063550035,0.4704894083272462,0.3740578439964943,0.3556529360210342,0.39658194566170024
3194,0.44721352536005005,0.4356606136505949,0.45444583594239196,0.3691498685363716,0.3602103418054338,0.3845749342681858
3651,0.43095042454122157,0.4236373596274993,0.43798959189263215,0.3702015775635408,0.36257668711656443,0.38238387379491673
4107,0.4247382517652788,0.41210129047966887,0.4323350377404432,0.36950043821209466,0.35644171779141104,0.3855390008764242
4564,0.4144609991235758,0.4018843120070114,0.4222830850131464,0.36950043821209466,0.35758106923751093,0.3780893952673094
