train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
456,-0.22817674270899121,-0.22952097289832385,-0.2234719370463271,-0.4083098636942519,-0.4111018675424545,-0.4047629917232149
912,-0.22338885304409847,-0.22437507614728971,-0.21993707218292927,-0.40057665030056205,-0.406033656738512,-0.3952847109841803
1369,-0.22339877307109068,-0.22593602969843304,-0.2207591842062438,-0.40134215683260077,-0.4032657600248077,-0.39967991482554543
1825,-0.22462018811372678,-0.22609059117458752,-0.22260927780153822,-0.4001931720968931,-0.4025621649663841,-0.3980099821841597
2282,-0.222370048760849,-0.22500885361549433,-0.22126160477928888,-0.401379149482222,-0.40638366656401426,-0.3973549400463664
2738,-0.2239438822989098,-0.2254792752613269,-0.2232901867461616,-0.3996495142196323,-0.404005461052126,-0.3948612918990647
3194,-0.2243274413507777,-0.2255359675289385,-0.22308064392980062,-0.3990245939631562,-0.4009730147185268,-0.39798669377800133
3651,-0.22553689260462423,-0.22589487808940012,-0.2251700711082551,-0.4003748267170347,-0.4021315643892607,-0.3978090446192696
4107,-0.22454160410539564,-0.22624299320683208,-0.22380366012422148,-0.39864176888278285,-0.4005396779978166,-0.3960550364334196
4564,-0.22505305514210905,-0.22574339232003324,-0.22396750279853447,-0.3998245679942356,-0.4023316042474889,-0.3972720292411756
