train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
456,1.0,1.0,1.0,0.20981595092024538,0.19097283085013148,0.2312883435582822
912,1.0,1.0,1.0,0.20578439964943032,0.2019281332164768,0.20920245398773007
1369,0.9956172388604821,0.9941563184806428,0.9995617238860482,0.2084136722173532,0.18624014022787028,0.22559158632778264
1825,0.9932054794520548,0.9912328767123287,0.9983561643835617,0.20823838737949169,0.19938650306748465,0.21971954425942156
2282,0.9874671340929009,0.9855828220858895,0.9886064855390009,0.21910604732690625,0.20990359333917616,0.2283085013146363
2738,0.9804967129291453,0.966617969320672,0.9901387874360847,0.21770376862401403,0.208851884312007,0.22971078001752848
3194,0.9822792736380714,0.9707263619286162,0.9899812147777082,0.22822085889570548,0.21209465381244522,0.24005258545135846
3651,0.9785812106272255,0.9729115310873734,0.9839769926047658,0.22699386503067487,0.2135845749342682,0.24189307624890447
4107,0.9796932067202337,0.9702215729242756,0.9857560262965669,0.22138475021910606,0.2100788781770377,0.23707274320771252
4564,0.9814198071866784,0.9727870289219982,0.9869412795793164,0.24329535495179666,0.23514460999123574,0.2518843120070114
