train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
324,1.0,1.0,1.0,0.20604917625530933,0.18743842364532018,0.23274453311035573
649,1.0,1.0,1.0,0.22599567374984098,0.21663197789613364,0.23988057368258411
974,0.9963039014373717,0.9940451745379877,0.9995893223819302,0.2255018510776241,0.1996305418719212,0.25280373123928285
1299,0.9956889915319476,0.9939953810623557,0.9981524249422633,0.2178712304364423,0.2019442374226698,0.23248398863298977
1624,0.9859605911330048,0.9719211822660099,0.9913793103448276,0.21416907518828882,0.1876847290640394,0.24120541205412052
1949,0.9792714212416623,0.9553617239610056,0.9928168291431503,0.22771163179612092,0.21194581280788177,0.25965559655596554
2274,0.9787159190853123,0.9612137203166227,0.9868073878627969,0.23608722786735256,0.2151190021752434,0.25132150582589574
2599,0.9744517121969988,0.9643709118891881,0.9830319353597538,0.22820939293136772,0.21278061549088395,0.24664579281260793
2924,0.9761969904240766,0.964500683994528,0.9849179206566347,0.21984652112530978,0.19818224783233052,0.22780448863601938
3249,0.9783317943982764,0.9674976915974146,0.986426592797784,0.23805736825841164,0.22278279679348517,0.2622684638176431
