train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
324,1.0,1.0,1.0,0.279399414683802,0.2512315270935961,0.33936039360393605
649,1.0,1.0,1.0,0.28186580141663486,0.2501231527093596,0.33013530135301355
974,0.997946611909651,0.9960985626283368,0.999794661190965,0.28974575706348193,0.2649014778325123,0.33185731857318573
1299,0.9975365665896844,0.9963048498845266,0.9983833718244803,0.2941907670308231,0.27434939620332166,0.31289377056332135
1624,0.9913793103448276,0.9807266009852217,0.9956896551724138,0.30280479159471396,0.28703351934997184,0.32328540526784577
1949,0.9854284248332478,0.9698306824012314,0.9943560800410467,0.2981237768042705,0.26995073891625615,0.31141502917492225
2274,0.9854001759014952,0.9740985048372911,0.9907651715039578,0.3018195699198371,0.2850985221674877,0.3205280267088385
2599,0.9819161215852251,0.9746440938822624,0.987956906502501,0.29615515120668445,0.26354679802955666,0.32212976932724996
2924,0.983515731874145,0.9747948016415869,0.9893638850889193,0.29566072261707843,0.2735221674876847,0.3179966553360115
3249,0.9844875346260388,0.9757463835026162,0.9907048322560787,0.3010785329528172,0.2751231527093596,0.3209495937323905
