train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
324,1.0,1.0,1.0,0.4069356333957428,0.3868226600985222,0.4226837293003472
649,1.0,1.0,1.0,0.39709250540781266,0.388423645320197,0.4031980319803198
974,0.9981519507186858,0.9970225872689938,0.999794661190965,0.41383339695465926,0.40911330049261085,0.4191881918819188
1299,0.9978444957659738,0.9969976905311778,0.9990762124711317,0.4153127442604475,0.3934224637812881,0.43997282460509335
1624,0.9927339901477833,0.9858374384236454,0.9956896551724138,0.4145765546325414,0.4043832063936403,0.4378804403807585
1949,0.9890200102616726,0.9776295536172396,0.995382247306311,0.4158047491804967,0.4080773332363865,0.42334720884154653
2274,0.9884784520668426,0.9795074758135444,0.9925241864555848,0.40915450287507793,0.3951970443349754,0.41997709632268737
2599,0.986225471335129,0.9811850711812236,0.9910734898037706,0.40644756693872364,0.3873152709359606,0.419530080768788
2924,0.9872093023255815,0.9810875512995896,0.9920656634746923,0.4071861802361866,0.3900246305418719,0.4238405770757215
3249,0.9881194213604185,0.9823945829485995,0.9925515543244074,0.40890910633244265,0.3892857142857143,0.4250719526899702
