train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
324,0.5092592592592593,0.4984567901234568,0.5123456790123457,0.35007331600409597,0.32255057895406536,0.37925717557668187
649,0.4286594761171033,0.4206471494607088,0.4567026194144838,0.3407079538775683,0.3113300492610837,0.36580565805658055
974,0.4002053388090349,0.3891170431211499,0.4283367556468173,0.34342397857476115,0.31978592938638745,0.3595759184192827
1299,0.3872209391839877,0.3830638953040801,0.3887605850654349,0.33209907961148577,0.30907255254818555,0.34604411684510933
1624,0.38435960591133,0.36594827586206896,0.39285714285714285,0.3328352692393919,0.30295566502463056,0.3463714637146372
1949,0.3747562852744998,0.3614161108260646,0.3815289892252437,0.3318561067384073,0.30660980131968807,0.3479064039408867
2274,0.36174142480211086,0.35083553210202284,0.3676341248900616,0.3254533776864862,0.30193030132271764,0.33485221674876847
2599,0.35767602924201614,0.3487495190457868,0.36725663716814155,0.3306242766861166,0.3055014269354516,0.3443349753694581
2924,0.3520519835841313,0.345109439124487,0.3592681258549932,0.3286535303776683,0.3041470500911906,0.34219941953114114
3249,0.34866112650046166,0.34435210834102803,0.35534010464758387,0.3281621313750083,0.3004529232484443,0.34872666460654755
