train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
153,1.0,1.0,1.0,0.23278666231505657,0.2138585182767624,0.27075718015665795
306,1.0,1.0,1.0,0.2296426240208877,0.2174934725848564,0.23962548955613577
459,1.0,1.0,1.0,0.1925750652741514,0.1712793733681462,0.2164572454308094
612,0.9928104575163399,0.9676470588235294,1.0,0.19571638381201042,0.1535248041775457,0.2482498368146214
766,0.9879895561357703,0.945953002610966,1.0,0.2223455178416014,0.20864882506527416,0.23994778067885117
919,0.9891186071817193,0.9547334058759521,1.0,0.21973047214969538,0.20020466166231504,0.24725848563968666
1072,0.9757462686567164,0.9574626865671642,1.0,0.23070604873803308,0.18663239773716275,0.2678851174934726
1225,0.977469387755102,0.9624489795918367,1.0,0.21973455178416015,0.19002393385552654,0.2349869451697128
1378,0.9799709724238026,0.9666182873730044,1.0,0.22911771105308967,0.21723237597911227,0.24484606179286336
1532,0.9819843342036554,0.9699738903394256,1.0,0.21553796779808526,0.19347258485639687,0.2440722911227154
