train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
153,0.669281045751634,0.6555555555555556,0.673202614379085,0.3538620539599652,0.32915034812880767,0.3678851174934726
306,0.49869281045751634,0.49019607843137253,0.5284313725490196,0.33976011749347257,0.32114882506527415,0.3649192232375979
459,0.43572984749455335,0.4113289760348584,0.481917211328976,0.32097476066144476,0.28642297650130544,0.3462140992167102
612,0.4205882352941176,0.40147058823529413,0.46176470588235297,0.324111999564839,0.3088772845953002,0.34978445931244556
766,0.39530026109660577,0.3808093994778068,0.4254569190600522,0.32775919277632726,0.31409921671018276,0.34071271214099214
919,0.38411316648531013,0.3607181719260065,0.41817192600652886,0.32619805265448215,0.31644908616187994,0.3385559453872933
1072,0.37257462686567167,0.35792910447761195,0.3980410447761194,0.3162818211488251,0.304177545691906,0.325764931462141
1225,0.3617959183673469,0.3471020408163265,0.3756734693877551,0.31001686248912097,0.2885117493472585,0.32785438424717145
1378,0.35515239477503624,0.3436865021770682,0.3664005805515239,0.30688642297650126,0.2898172323759791,0.3253263707571802
1532,0.3535248041775457,0.34588772845953,0.3587467362924282,0.30688642297650126,0.2903394255874674,0.3320332898172324
