train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
153,0.3607843137254902,0.35947712418300654,0.365359477124183,0.28861781984334206,0.2772845953002611,0.29669141644908614
306,0.3183006535947712,0.31143790849673203,0.3202614379084967,0.2760919821583986,0.26475195822454306,0.28366718342036557
459,0.3041394335511983,0.26100217864923747,0.3178649237472767,0.26409241731940825,0.23733681462140993,0.2819843342036554
612,0.31176470588235294,0.30718954248366015,0.32254901960784316,0.27244206919060054,0.2590078328981723,0.28433420365535245
766,0.293733681462141,0.2902088772845953,0.2950391644908616,0.2672174173194081,0.2509138381201044,0.28400035356832026
919,0.2859630032644178,0.27725788900979326,0.2916213275299238,0.26930483028720625,0.2535248041775457,0.2889605091383812
1072,0.2884328358208955,0.2855410447761194,0.29272388059701493,0.27139632288946913,0.2540469973890339,0.2885117493472585
1225,0.2914285714285714,0.28089795918367344,0.30514285714285716,0.26931706919060056,0.25326370757180156,0.30261096605744126
1378,0.279245283018868,0.27314949201741656,0.2865021770682148,0.2640869778067885,0.2485639686684073,0.2881792591383812
1532,0.27610966057441255,0.2695822454308094,0.28159268929503917,0.27035193646649264,0.26109660574412535,0.2813900674499565
