train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
262,0.0,0.0,-0.0,-0.4180352188804535,-0.4225266362252663,-0.40882800608828
525,-0.0010158730158730158,-0.0012698412698412698,-0.0001269841269841271,-0.4066280212010319,-0.4219685438863521,-0.3946155423858717
788,-0.002030456852791878,-0.0025380710659898475,-0.0009306260575296109,-0.4121529657233534,-0.42724505327245055,-0.39587861375969796
1051,-0.002790992705359975,-0.0048208055819854104,-0.0013954963526799874,-0.40702550199781334,-0.42340113253112377,-0.3851344495180111
1314,-0.005005919161170302,-0.014831726703872821,-0.002198545577541011,-0.41243576437883245,-0.42570557017997024,-0.399856248943007
1576,-0.005245346869712352,-0.01490411731528483,-0.001847151720248167,-0.4147704532334863,-0.42314723572860174,-0.4067055640115001
1839,-0.00790284574950154,-0.013805812337623104,-0.0021267597124040843,-0.4176233963905197,-0.4320607136817182,-0.4039791258969341
2102,-0.008436409768474469,-0.013188497727032455,-0.0018606618035733166,-0.40815736487066523,-0.42837261106716085,-0.3918273296127177
2365,-0.0075640122151750065,-0.012017852948085507,-0.0016537467700258397,-0.40425210640405435,-0.4115930999492643,-0.39336921583836965
2628,-0.006807035345848131,-0.010815153052595974,-0.0014882462371046846,-0.40823377679493483,-0.4275790630813462,-0.39657761708912975
