train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
262,0.32671755725190843,0.3244274809160305,0.3347328244274809,0.2909281851281268,0.2750380517503805,0.3068035141774576
525,0.31733333333333336,0.31466666666666665,0.3180952380952381,0.2924525683196625,0.2663176083607445,0.30410958904109586
788,0.2967005076142132,0.2793147208121827,0.30456852791878175,0.28119295128913313,0.26514459665144596,0.30273972602739724
1051,0.3048525214081827,0.29429115128449096,0.3111322549952426,0.27358121330724067,0.24748858447488584,0.2902152641878669
1314,0.2879756468797564,0.27899543378995434,0.2907153729071537,0.26597225113692613,0.23926940639269406,0.2808933949563504
1576,0.28274111675126906,0.27106598984771574,0.29054568527918784,0.2711505276355174,0.24212016488320773,0.2922374429223744
1839,0.2838499184339315,0.2711799891245242,0.2903752039151713,0.2748025704015211,0.23968439022359161,0.3035007610350076
2102,0.27725975261655567,0.27126546146527114,0.2850142721217888,0.2690191669789455,0.22720364741641336,0.2974124809741248
2365,0.2723890063424947,0.26291754756871033,0.2768287526427062,0.26353971492415096,0.2359208523592085,0.2792584419369613
2628,0.27100456621004565,0.26948249619482495,0.27332572298325725,0.2595832581551031,0.23926940639269406,0.27347503851438565
