train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
262,0.42366412213740456,0.2633587786259542,0.46946564885496184,0.3655267333786716,0.25887334434405257,0.4003044140030441
525,0.19238095238095237,0.19238095238095237,0.19238095238095237,0.15488797287106817,0.12070015220700152,0.1904509768543578
788,0.282994923857868,0.05888324873096447,0.4276649746192893,0.23224937891215944,0.04443519173918474,0.3692541856925418
1051,0.2844909609895338,0.25404376784015226,0.33320647002854425,0.2330807344797435,0.18127853881278538,0.3235969429061822
1314,0.36666666666666664,0.2439878234398782,0.439117199391172,0.3375396131443931,0.18818244484231078,0.4490106544901065
1576,0.2681472081218274,0.15609137055837563,0.3807106598984772,0.24797111305417915,0.14520547945205478,0.4023235856083422
1839,0.2508972267536705,0.06873300706905927,0.40467645459488855,0.23499049284534562,0.06339329086341619,0.37184170471841704
2102,0.19923882017126546,0.015461465271170314,0.39234062797335867,0.19987092476162718,0.010958904109589041,0.41296558456278654
2365,0.2240169133192389,0.13137420718816067,0.386723044397463,0.1899076117379819,0.1324200913242009,0.3197869101978691
2628,0.14992389649923896,0.030327245053272448,0.2623668188736682,0.14116898678251052,0.028462709284627092,0.2559605927282989
