train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
262,1.0,1.0,1.0,0.1993231646102529,0.1765601217656012,0.2214595679911914
525,0.996952380952381,0.9961904761904762,0.9996190476190476,0.21637543776861756,0.1960111587625432,0.2424657534246575
788,0.9939086294416244,0.9923857868020305,0.9972081218274113,0.19993430579265611,0.18508371385083713,0.21522949022220372
1051,0.9916270218839202,0.9855375832540438,0.99581351094196,0.21576337131568843,0.20471841704718416,0.23132156389224298
1314,0.9859969558599696,0.9556316590563166,0.9946727549467276,0.21607148640083645,0.2058072291386194,0.22496194824961946
1576,0.9855329949238578,0.9553934010152284,0.9961928934010152,0.22002516735830638,0.21488320772785943,0.22891933028919328
1839,0.9780315388798261,0.9600870038064165,0.9951060358890702,0.20206936753133195,0.16404838239580297,0.22602739726027396
2102,0.9762131303520457,0.9621313035204566,0.9957183634633682,0.22458490051028668,0.2105022831050228,0.23802931257026272
2365,0.9787737843551799,0.9659619450317125,0.9961945031712474,0.22063769644649853,0.1999687721197485,0.24079147640791476
2628,0.9808980213089802,0.9693683409436834,0.9965753424657534,0.23006805364718508,0.2165905631659056,0.2557077625570776
