train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
262,1.0,1.0,1.0,0.3980449033786253,0.3660578386605784,0.42992047299829284
525,0.9984761904761905,0.9980952380952381,0.9998095238095238,0.3962211951719384,0.3765601217656012,0.41206691556443814
788,0.9969543147208121,0.9961928934010152,0.9986040609137056,0.4047475630687522,0.3881278538812785,0.42535703876420866
1051,0.9958135109419601,0.9927687916270219,0.9979067554709801,0.41783690256438727,0.40496106924261976,0.4438356164383561
1314,0.9920852359208523,0.9777016742770167,0.9961948249619482,0.40657497235754303,0.3990256901361535,0.42146118721461184
1576,0.9918781725888325,0.9776015228426396,0.9968274111675127,0.40261712768270624,0.3922374429223744,0.41171993911719934
1839,0.9877107123436651,0.9789015769439913,0.9964654703643284,0.3965311607981383,0.3860890202773036,0.40456621004566207
2102,0.986964795432921,0.979686013320647,0.9969077069457659,0.40048808020244914,0.3930903110296873,0.41522070015220697
2365,0.9883298097251585,0.9815644820295982,0.9972515856236787,0.404445462242023,0.39686911585774887,0.41369863013698627
2628,0.9894977168949772,0.9834094368340943,0.9975266362252664,0.40109644557327445,0.38776283465878336,0.41171993911719934
