train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
623,1.0,1.0,1.0,0.2155920132892551,0.1976266837716485,0.2424358974358974
1247,1.0,1.0,1.0,0.2241896514859953,0.22006410256410255,0.22758178319435535
1871,0.9982896846606092,0.9978621058257616,0.9997862105825761,0.2198253318202003,0.20917254650416936,0.2312820512820513
2494,0.994867682437851,0.9935846030473136,0.9987169206094627,0.21944326573576092,0.201615680663147,0.23777125376227365
3118,0.9887107119948686,0.9835150737652342,0.9916613213598461,0.22303679215802372,0.20897435897435898,0.23136626042334832
3742,0.985569214323891,0.9750400855157669,0.9922501336183859,0.22239453298465484,0.2111037647407115,0.23110968569595897
4365,0.9853379152348225,0.9778923253150057,0.9890034364261169,0.2227751188302824,0.19961513790891597,0.23551282051282052
4989,0.9827219883744236,0.9772098616957305,0.98889557025456,0.21969720892748476,0.19294419499679283,0.2333479301327281
5613,0.9842152146802066,0.9778193479422769,0.9901300552289328,0.2232891728754461,0.20878768441308532,0.2307051282051282
6237,0.984992784992785,0.9790925124258457,0.990604457271124,0.22495723754543512,0.2187320521044062,0.23809123205210442
