train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
623,1.0,1.0,1.0,0.2693258334566866,0.24528543938422065,0.32205128205128203
1247,1.0,1.0,1.0,0.2835612078748705,0.25375240538806926,0.33737179487179486
1871,0.9990379476215928,0.9984500267236772,0.999893105291288,0.2972894360290127,0.28139833226427197,0.3157051282051282
2494,0.9963913392141139,0.995589414595028,0.9988773055332799,0.30652711304090396,0.3012828736369468,0.31288461538461537
3118,0.9913406029506092,0.9882937780628608,0.9929441949967928,0.2994732816894459,0.28792219700333876,0.31226328514333646
3742,0.9902725815072154,0.9833244254409407,0.9949225013361839,0.30088460716106646,0.290403241722998,0.3134171312971826
4365,0.990057273768614,0.9850859106529211,0.9922107674684995,0.29588189338991133,0.28056446440025656,0.3051761484186115
4989,0.9878131890158348,0.9843054720384846,0.9918620966125477,0.29831869541619377,0.2818473380372033,0.31845389056101053
5613,0.988740424015678,0.9844824514519865,0.9932656333511491,0.293570582720679,0.2742142398973701,0.314551282051282
6237,0.9896745230078563,0.9857303190636524,0.9931858265191599,0.290237907271262,0.276459268762027,0.2991857453002418
