train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
623,-0.32392670188069184,-0.32843844436388264,-0.30813560318952415,-0.41980029113699313,-0.42701659649790435,-0.4142541032748339
1247,-0.3532049388607363,-0.35623694669971195,-0.34259291142432147,-0.40009738509353865,-0.4065055686971967,-0.39293758895874303
1871,-0.36105644129956815,-0.3647026166945333,-0.3568211191793085,-0.3929916866572131,-0.40028666478498787,-0.3834748715784464
2494,-0.3644740106961856,-0.3699250295033063,-0.36289654309025704,-0.38944180484636115,-0.39598265308627895,-0.3811699514318549
3118,-0.3698108335801264,-0.3756152725087467,-0.36764178188301305,-0.3891238423529869,-0.39440326862310704,-0.3815159900899644
3742,-0.3727908307814404,-0.37763427070527855,-0.3707458463803955,-0.3891291059952203,-0.39415727234537434,-0.3826833556718658
4365,-0.37648713888527263,-0.38158541318929445,-0.37328542597338626,-0.3896218371961969,-0.39431897771484836,-0.3833084186729636
4989,-0.37893277248658463,-0.3826402269299334,-0.3770126186709798,-0.38960614940977617,-0.3933821788912646,-0.3836042628906507
5613,-0.37913113798097425,-0.3822236498260623,-0.37750112604144104,-0.38940601142274445,-0.3938132103311836,-0.3832457505261153
6237,-0.3822197152220097,-0.3853995152180265,-0.38017521180750224,-0.39032647732323167,-0.39379110893597247,-0.3846089826484579
