train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
623,0.08699839486356342,0.056179775280898875,0.1948635634028892,0.07322124636107959,0.030850726139372706,0.18801610993240242
1247,0.10168404170008019,0.006415396952686447,0.4351242983159583,0.09089784707488364,6.41025641025641e-05,0.4058334978043124
1871,0.14569748797434529,0.01582041688936398,0.21004810261892037,0.12532770842584826,0.01064102564102564,0.19416292495189225
2494,0.24611066559743383,0.026824378508420205,0.44615076182838814,0.21790135030673835,0.022256377362214443,0.43277051364286767
3118,0.13951250801796022,0.0,0.40946119307248235,0.14205136428677162,0.0,0.4294230769230769
3742,0.2173169428113308,0.08311063602351683,0.3744254409406734,0.21441547014029375,0.07748556767158435,0.36796676863867367
4365,0.2788545246277205,0.17479954180985108,0.37961053837342495,0.2578023387773228,0.1659288087366984,0.3612572161642078
4989,0.2825816796953297,0.17741030266586488,0.4003407496492283,0.27674701073995495,0.15862732520846698,0.43314102564102563
5613,0.2387671476928559,0.036593621949046855,0.4397470158560485,0.2240866104175918,0.036294962253910296,0.41738293778062857
6237,0.2865800865800866,0.09068462401795735,0.43342953342953344,0.28790669561355897,0.09352148813341885,0.4380380668081117
