train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
623,1.0,1.0,1.0,0.39438134241213135,0.38338678640153945,0.40848744264074605
1247,1.0,1.0,1.0,0.39681691090607063,0.38139833226427194,0.4121414121478265
1871,0.9991448423303046,0.9989310529128808,0.999893105291288,0.39438216476702687,0.37588197562540093,0.4213343530534037
2494,0.9974338412189254,0.9967923015236567,0.9993584603047314,0.4023353234321805,0.37739597210572196,0.4334830019243105
3118,0.9942270686337394,0.9916933932007698,0.995830660679923,0.403617128007763,0.3876844130853111,0.42832560319731583
3742,0.9925173703901656,0.9874665954035275,0.9957242116515232,0.4072068715975067,0.3819114817190507,0.43069813818851665
4365,0.9922107674684995,0.9883619702176404,0.9940435280641466,0.4069497212216904,0.3880051314945478,0.4241296195786253
4989,0.9907797153738223,0.987913409500902,0.9942874323511726,0.40515460272035,0.3895445798588839,0.4153471160013816
5613,0.991590949581329,0.9882950293960449,0.9949225013361839,0.40476965839377643,0.391276459268762,0.4154750333053733
6237,0.9919512586179252,0.9888407888407889,0.9950937950937951,0.4001508198878308,0.3864015394483643,0.4173076923076923
